AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT_NAME,AIRPORT_DISPLAY_NAME,AIRPORT_CITY,AIRPORT_COUNTRY,AIRPORT_STATE,AIRPORT_COORDINATES,WEATHER_STATION_ID,WEATHER_STATION_NAME,WEATHER_COORDINATES,WEATHER_ADMIN1,WEATHER_ADMIN2,WEATHER_COUNTRY,WEATHER_STATE,DISTANCE_KM
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",72236323098,"ROCKSPRINGS, TX US","(30.01576, -100.20536)",Texas,Edwards County,US,TX,99.7562591616079
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",72220212985,"GARNER FIELD AIRPORT, TX US","(29.20968, -99.78617)",Texas,Uvalde County,US,TX,112.1570894410417
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",74733503059,"SONORA MUNICIPAL AIRPORT, TX US","(30.56685, -100.64343)",Texas,Sutton County,US,TX,135.4082374107791
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",72065900239,"OZONA MUNICIPAL AIRPORT, TX US","(30.71017, -101.20067)",Texas,Crockett County,US,TX,150.87034727448793
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",72074200270,"FAITH RANCH AIRPORT, TX US","(28.44193, -99.76033)",Texas,Dimmit County,US,TX,153.77344610580315
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",72261603032,"DRYDEN TERRELL CO AIRPORT, TX US","(30.14241, -102.39403)",Texas,Terrell County,US,TX,165.36345473064517
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",74740013973,"JUNCTION KIMBLE CO AIRPORT, TX US","(30.48936, -99.77201)",Texas,Kimble County,US,TX,166.63837026351783
1141501,11415,DRT,Del Rio International,"Del Rio, TX",United States,Texas,"(29.37416667, -100.92722222)",72253312962,"HONDO MUNICIPAL AIRPORT, TX US","(29.34746, -99.14142)",Texas,Medina County,US,TX,173.08921572048484
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72546014933,"DES MOINES INTERNATIONAL AIRPORT, IA US","(41.47555, -93.67883)",Iowa,Warren County,US,IA,6.744432335709592
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72546604938,"ANKENY REGIONAL AIRPORT, IA US","(41.72971, -93.60577)",Iowa,Polk County,US,IA,22.18138714732437
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",99999954902,"DES MOINES 17 E, IA US","(41.59943, -93.23521)",Iowa,Jasper County,US,IA,35.81213618775462
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72041254943,"PERRY MUNICIPAL AIRPORT, IA US","(41.8386, -94.10718)",Iowa,Dallas County,US,IA,50.473334055540576
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72549304962,"KNOXVILLE MUNICIPAL AIRPORT, IA US","(41.32083, -93.10937)",Iowa,Marion County,US,IA,51.41350325162014
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72546404977,"NEWTON MUNICIPAL AIRPORT, IA US","(41.69971, -93.04798)",Iowa,Jasper County,US,IA,53.85456910203438
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72547294989,"AMES MUNICIPAL AIRPORT, IA US","(42.03471, -93.61994)",Iowa,Story County,US,IA,55.771958647770326
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72070154942,"OSCEOLA MUNICIPAL AIRPORT, IA US","(41.03389, -93.7655)",Iowa,Clarke County,US,IA,56.33613569462993
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72548604906,"BOONE MUNICIPAL AIRPORT, IA US","(42.0597, -93.88023)",Iowa,Boone County,US,IA,61.33439435026378
1142301,11423,DSM,Des Moines Municipal,"Des Moines, IA",United States,Iowa,"(41.53388889, -93.65666667)",72031204964,"PELLA MUNICIPAL AIRPORT, IA US","(41.40805, -92.91631)",Iowa,Marion County,US,IA,63.25151860434982
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72537094847,"DETROIT METRO AIRPORT, MI US","(42.24087, -83.26965)",Michigan,Wayne County,US,MI,6.720681426368865
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72537614853,"DETROIT WILLOW RUN AIRPORT, MI US","(42.20476, -83.48521)",Michigan,Wayne County,US,MI,11.668767193277006
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72537354819,"GROSSE ILE MUNICIPAL AIRPORT, MI US","(42.09504, -83.18965)",Michigan,Wayne County,US,MI,18.593562572202472
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72537514822,"DETROIT CITY AIRPORT, MI US","(42.39282, -83.04964)",Michigan,Wayne County,US,MI,31.167710659054393
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",99734499999,"TOLEDO LIGHT 2, OH US","(41.94143, -83.26493)",Michigan,Monroe County,US,MI,31.30058002546387
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72537494889,"ANN ARBOR MUNICIPAL AIRPORT, MI US","(42.27756, -83.74088)",Michigan,Washtenaw County,US,MI,33.326565881196366
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72541854823,"MONROE CUSTER AIRPORT, MI US","(41.91393, -83.4316)",Michigan,Monroe County,US,MI,34.42302859794557
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72011354829,"OAKLAND TROY AIRPORT, MI US","(42.53337, -83.14632)",Michigan,Oakland County,US,MI,38.794649916472125
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",99799699999,"ST CLAIR SHORES, MI US","(42.4367, -82.87686)",Michigan,Wayne County,US,MI,45.56520343693085
1143301,11433,DTW,Detroit Metro Wayne County,"Detroit, MI",United States,Michigan,"(42.21666667, -83.34444444)",72637594817,"PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","(42.69303, -83.41181)",Michigan,Oakland County,US,MI,53.25672338587498
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",99738099999,"ADAK ISLAND, AK US","(53.8898, -166.5422)",Alaska,Aleutians West Census Area,US,AK,0.7050877825321465
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",99999925711,"ST. PAUL 4 NE, AK US","(53.8898, -166.5422)",Alaska,Aleutians West Census Area,US,AK,0.7050877825321465
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",A0003225715,"ATKA AIRPORT, AK US","(53.8898, -166.5422)",Alaska,Aleutians West Census Area,US,AK,0.7050877825321465
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",70383525628,"ST GEORGE ISLAND AIRPORT, AK US","(53.8898, -166.5422)",Alaska,Aleutians West Census Area,US,AK,0.7050877825321465
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",70308025713,"SAINT PAUL ISLAND AIRPORT, AK US","(53.8898, -166.5422)",Alaska,Aleutians West Census Area,US,AK,0.7050877825321465
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",70454025704,"ADAK AIRPORT, AK US","(53.8898, -166.5422)",Alaska,Aleutians West Census Area,US,AK,0.7050877825321465
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",70489025616,"DUTCH HARBOR, AK US","(53.8898, -166.5422)",Alaska,Aleutians West Census Area,US,AK,0.7050877825321465
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",99843199999,"UNALASKA, AK US","(53.87361, -166.53667)",Alaska,Aleutians West Census Area,US,AK,2.4753969757662833
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",70316525617,"SAND POINT AIRPORT, AK US","(55.33655, -160.4988)",Alaska,Aleutians East Borough,US,AK,420.43287073848467
1144501,11445,DUT,Unalaska Airport,"Unalaska, AK",United States,Alaska,"(53.89583333, -166.53888889)",70316025624,"COLD BAY AIRPORT, AK US","(55.33655, -160.4988)",Alaska,Aleutians East Borough,US,AK,420.43287073848467
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72757394928,"DEVILS LAKE MUNICIPAL AIRPORT, ND US","(48.11278, -98.86512)",North Dakota,Ramsey County,US,ND,3.1464797873993846
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72085800285,"CANDO MUNICIPAL AIRPORT, ND US","(48.48667, -99.20986)",North Dakota,Towner County,US,ND,47.181796898576955
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72073700266,"CARRINGTON MUNICIPAL AIRPORT, ND US","(47.44972, -99.12622)",North Dakota,Foster County,US,ND,75.54821848810032
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",71148099999,"PILOT MOUND AUT, CA","(48.76, -98.36817)",North Dakota,Cavalier County,US,ND,82.20636054818308
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72086700293,"RUGBY MUNICIPAL AIRPORT, ND US","(48.36889, -99.99625)",North Dakota,Pierce County,US,ND,85.49855375332885
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",A0714100327,"COOPERSTOWN MUNICIPAL AIRPORT, ND US","(47.44444, -98.12398)",North Dakota,Griggs County,US,ND,94.63040846218759
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72085300281,"ROLLA MUNICIPAL AIRPORT, ND US","(48.85778, -99.61792)",North Dakota,Rolette County,US,ND,97.97276952896489
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72757594925,"GRAND FORKS AF, ND US","(47.95493, -97.38664)",North Dakota,Grand Forks County,US,ND,114.44016126674035
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72086500291,"HUTSON FIELD AIRPORT, ND US","(48.41221, -97.41063)",North Dakota,Walsh County,US,ND,115.68802444185275
1144701,11447,DVL,Devils Lake Regional,"Devils Lake, ND",United States,North Dakota,"(48.11305556, -98.9075)",72085500283,"CAVALIER MUNICIPAL AIRPORT, ND US","(48.79388, -97.62231)",North Dakota,Pembina County,US,ND,121.29961256930842
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72552614905,"KEARNEY MUNICIPAL AIRPORT, NE US","(40.69946, -99.08148)",Nebraska,Buffalo County,US,NE,7.665751567845871
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72562804935,"HOLDREGE BREWSTER FIELD AIRPORT, NE US","(40.44029, -99.36982)",Nebraska,Phelps County,US,NE,44.79998369357984
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72552594949,"HASTINGS MUNICIPAL AIRPORT, NE US","(40.58612, -98.38839)",Nebraska,Adams County,US,NE,53.871563142840984
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72552014935,"GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","(40.92501, -98.34201)",Nebraska,Hall County,US,NE,59.43913971262179
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72562414994,"LEXINGTON JIM KELLY FIELD, NE US","(40.78084, -99.7415)",Nebraska,Dawson County,US,NE,62.82299623749647
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72551304901,"AURORA MUNICIPAL AIRPORT, NE US","(40.86723, -98.00422)",Nebraska,Hamilton County,US,NE,85.14011229817235
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72555594946,"BROKEN BOW MUNICIPAL AIRPORT, NE US","(41.40195, -99.63928)",Nebraska,Custer County,US,NE,92.15608919459524
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72552494958,"ORD EVELYN SHARP FIELD, NE US","(41.60334, -98.9262)",Nebraska,Valley County,US,NE,97.48636470049986
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72551214989,"YORK, NE US","(40.86807, -97.592)",Nebraska,York County,US,NE,119.44030581987037
1146801,11468,EAR,Kearney Regional,"Kearney, NE",United States,Nebraska,"(40.72833333, -98.99888889)",72212404998,"HEBRON MUNICIPAL AIRPORT, NE US","(40.16639, -97.58588)",Nebraska,Thayer County,US,NE,134.90849014819224
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72782594239,"WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","(47.42568, -120.28118)",Washington,Douglas County,US,WA,6.23201231910697
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72790024141,"EPHRATA AIRPORT, WA US","(47.31764, -119.55365)",Washington,Grant County,US,WA,50.10970661227596
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72788324220,"ELLENSBURG BOWERS FIELD, WA US","(46.99651, -120.54785)",Washington,Kittitas County,US,WA,51.675277400282184
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72781524237,"STAMPEDE PASS, WA US","(47.1954, -120.93925)",Washington,Kittitas County,US,WA,59.65665428644244
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72782724110,"MOSES LAKE GRANT CO AIRPORT, WA US","(47.19433, -119.31719)",Washington,Grant County,US,WA,70.93764082018768
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72781024243,"YAKIMA AIRPORT, WA US","(46.60207, -120.5059)",Washington,Yakima County,US,WA,91.53059657594
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72789094197,"OMAK, WA US","(48.41099, -119.52755)",Washington,Okanogan County,US,WA,123.34960766335433
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",99999904223,"DARRINGTON 21 NNE, WA US","(48.25539, -121.60151)",Washington,Snohomish County,US,WA,140.9856087995485
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72788499999,"RICHLAND AIRPORT, WA US","(46.28569, -119.28446)",Washington,Benton County,US,WA,142.39319049068055
1147001,11470,EAT,Pangborn Memorial,"Wenatchee, WA",United States,Washington,"(47.39972222, -120.20777778)",72793494248,"RENTON MUNICIPAL AIRPORT, WA US","(47.48288, -122.21707)",Washington,King County,US,WA,151.38953106599064
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72643514991,"CHIPPEWA VALLEY REGIONAL AIRPORT, WI US","(44.87579, -91.44071)",Wisconsin,Chippewa County,US,WI,3.8764138591174406
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72032704995,"MENOMONIE MUNICIPAL AIRPORT SCORE FIELD, WI US","(44.87552, -91.91934)",Wisconsin,Dunn County,US,WI,34.07522351255669
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72646754909,"RICE LAKE REGIONAL AIRPORT CARLS FIELD, WI US","(45.40857, -91.74406)",Wisconsin,Barron County,US,WI,63.76980702023863
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72375854928,"LADYSMITH RUSK CO AIRPORT, WI US","(45.46302, -91.10404)",Wisconsin,Rusk County,US,WI,73.0242242375445
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72085900286,"BLACK RIVER FALLS AREA AIRPORT, WI US","(44.29468, -90.85153)",Wisconsin,Jackson County,US,WI,80.92373730715092
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72092900316,"CUMBERLAND MUNICIPAL AIRPORT, WI US","(45.53218, -92.01935)",Wisconsin,Barron County,US,WI,85.15409983214745
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72217904968,"NEW RICHMOND MUNICIPAL AIRPORT, WI US","(45.12302, -92.53659)",Wisconsin,Saint Croix County,US,WI,87.38228510982012
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72656404967,"RED WING REGIONAL AIRPORT, MN US","(44.56247, -92.5338)",Minnesota,Goodhue County,US,MN,89.25539835871044
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72658804956,"WINONA MUNICIPAL MAX CONRAD FIELD AIRPORT, MN US","(44.06246, -91.69571)",Minnesota,Winona County,US,MN,90.69841200886934
1147101,11471,EAU,Eau Claire Municipal,"Eau Claire, WI",United States,Wisconsin,"(44.86444444, -91.48722222)",72641754911,"MEDFORD TAYLOR CO AIRPORT, WI US","(45.13858, -90.34014)",Wisconsin,Taylor County,US,WI,95.19989728105459
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",99735299999,"PANAMA CITY BEACH, FL US","(30.23965, -85.9241)",Florida,Bay County,US,FL,17.80561388985387
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",72073573805,"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US","(30.17659, -85.80549)",Florida,Bay County,US,FL,20.157133439382655
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",99819999999,"PANAMA CITY, FL US","(30.15946, -85.65983)",Florida,Bay County,US,FL,25.78119920491575
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",72096400338,"TYNDALL DRONE RUNWAY, FL US","(30.08535, -85.60731)",Florida,Bay County,US,FL,35.44667722848644
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",74775013846,"TYNDALL AFB, FL US","(30.08535, -85.60731)",Florida,Bay County,US,FL,35.44667722848644
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",99999963871,"BONIFAY TRI CO AIRPORT, FL US","(30.78186, -85.53854)",Florida,Washington County,US,FL,53.338143572679066
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",72206953853,"DESTIN FORT WALTON BEACH AIRPORT, FL US","(30.39353, -86.49578)",Florida,Okaloosa County,US,FL,66.97148198396299
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",72221013858,"VALPARAISO EGLIN AFB, FL US","(30.50853, -86.50273)",Florida,Okaloosa County,US,FL,69.5311947592329
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",74776003818,"MARIANNA MUNICIPAL AIRPORT, FL US","(30.77436, -85.22687)",Florida,Jackson County,US,FL,71.7295060436409
1148101,11481,ECP,Northwest Florida Beaches International,"Panama City, FL",United States,Florida,"(30.35777778, -85.79888889)",74777003852,"VALPARAISO HURLBURT FIELD, FL US","(30.40992, -86.66301)",Florida,Okaloosa County,US,FL,83.09141549598661
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72467523063,"EAGLE CO AIRPORT, CO US","(39.64693, -106.95171)",Colorado,Eagle County,US,CO,3.2592470820584265
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72639200424,"SUNLIGHT, CO US","(39.55054, -107.32478)",Colorado,Garfield County,US,CO,36.69502346376256
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72467693073,"ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","(39.1911, -106.81754)",Colorado,Pitkin County,US,CO,50.99309646964551
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",A0000594076,"KREMMLING MCELROY AIRFIELD, CO US","(40.05887, -106.38892)",Colorado,Grand County,US,CO,64.3458282511038
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72467393009,"LEADVILLE LAKE CO AIRPORT, CO US","(39.25082, -106.29252)",Colorado,Lake County,US,CO,68.95121739457774
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72571703016,"RIFLE GARFIELD CO AIRPORT, CO US","(39.5347, -107.78312)",Colorado,Garfield County,US,CO,75.46267433946166
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72206103038,"RED CLIFF PASS, CO US","(39.48165, -106.03835)",Colorado,Summit County,US,CO,77.18421048354698
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72467894033,"STEAMBOAT SPRINGS ADAMS FIELD, CO US","(40.48498, -106.83172)",Colorado,Routt County,US,CO,93.81689333061955
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72467494050,"MEEKER AIRPORT, CO US","(40.03747, -107.91313)",Colorado,Rio Blanco County,US,CO,95.89752401068667
1150301,11503,EGE,Eagle County Regional,"Eagle, CO",United States,Colorado,"(39.64361111, -106.91388889)",72053699999,"GRANBY GRAND CO, CO US","(40.0861, -105.93946)",Colorado,Grand County,US,CO,96.62981629788618
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72582524121,"ELKO REGIONAL AIRPORT, NV US","(40.83242, -115.76312)",Nevada,Elko County,US,NV,2.430988459954781
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72012999999,"AUSTIN AIRPORT, NV US","(40.64213, -116.93427)",Nevada,Lander County,US,NV,98.53257192153573
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72583524119,"BATTLE MOUNTAIN 4 SE, NV US","(40.64213, -116.93427)",Nevada,Lander County,US,NV,98.53257192153573
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72477003170,"EUREKA AIRPORT, NV US","(39.51271, -115.96061)",Nevada,Eureka County,US,NV,146.51761991490204
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72581024193,"WENDOVER USAF AUXILIARY FIELD, UT US","(40.73715, -114.03751)",Utah,Tooele County,US,UT,147.8464410564084
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",99999904134,"GRANITE PEAK DUGWAY PROVING GROUND, UT US","(40.73715, -114.03751)",Utah,Tooele County,US,UT,147.8464410564084
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72583024128,"WINNEMUCCA AIRPORT, NV US","(40.97296, -117.73568)",Nevada,Humboldt County,US,NV,164.39026361464423
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",99999953138,"BAKER 5 W, NV US","(39.40494, -114.77863)",Nevada,White Pine County,US,NV,179.68279187480601
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72486023154,"ELY AIRPORT, NV US","(39.24744, -114.88863)",Nevada,White Pine County,US,NV,191.34180315754082
1152501,11525,EKO,Elko Regional,"Elko, NV",United States,Nevada,"(40.82388889, -115.78972222)",72586694178,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US","(42.56297, -114.46087)",Idaho,Twin Falls County,US,ID,222.6325174759885
1153701,11537,ELM,Elmira/Corning Regional,"Elmira/Corning, NY",United States,New York,"(42.16083333, -76.89527778)",72515614748,"ELMIRA CORNING REGIONAL AIRPORT, NY US","(42.1373, -76.93691)",New York,Chemung County,US,NY,4.315937778183411
1153701,11537,ELM,Elmira/Corning Regional,"Elmira/Corning, NY",United States,New York,"(42.16083333, -76.89527778)",72515594761,"ITHACA TOMPKINS CNTY, NY US","(42.48424, -76.47994)",New York,Tompkins County,US,NY,49.590081840766516
1153701,11537,ELM,Elmira/Corning Regional,"Elmira/Corning, NY",United States,New York,"(42.16083333, -76.89527778)",72519454778,"PENN YAN AIRPORT, NY US","(42.6609, -77.05386)",New York,Yates County,US,NY,57.10867991354663
1153701,11537,ELM,Elmira/Corning Regional,"Elmira/Corning, NY",United States,New York,"(42.16083333, -76.89527778)",99999964758,"ITHACA 13 E, NY US","(42.49091, -76.29716)",New York,Tompkins County,US,NY,61.3583349487344
1153701,11537,ELM,Elmira/Corning Regional,"Elmira/Corning, NY",United States,New York,"(42.16083333, -76.89527778)",72515004725,"BINGHAMTON GREATER AP, NY US","(42.11563, -75.95881)",New York,Broome County,US,NY,77.37872077850076
1153701,11537,ELM,Elmira/Corning Regional,"Elmira/Corning, NY",United States,New York,"(42.16083333, -76.89527778)",72498894704,"DANSVILLE MUNICIPAL AIRPORT, NY US","(42.5609, -77.69611)",New York,Livingston County,US,NY,79.42547866178947
