AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_SEQ_ID,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC_SEQ_ID2,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,UTC_LOCAL_TIME_VARIATION,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST
1013501,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,23,United States,US,Pennsylvania,PA,42.0,3013501,30135,"Allentown/Bethlehem/Easton, PA",2301,23,40.0,N,39.0,17.0,40.65472222,75.0,W,26.0,18.0,-75.43833333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1013601,10136,ABI,Abilene Regional,"Abilene, TX",7401,74,United States,US,Texas,TX,48.0,3013601,30136,"Abilene, TX",7401,74,32.0,N,24.0,34.0,32.40944444,99.0,W,40.0,47.0,-99.67972222,-600.0,1/1/1950 12:00:00 AM,8/31/1990 12:00:00 AM,0,0
1014001,10140,ABQ,Albuquerque International Sunport,"Albuquerque, NM",8601,86,United States,US,New Mexico,NM,35.0,3014001,30140,"Albuquerque, NM",8601,86,35.0,N,2.0,30.0,35.04166667,106.0,W,36.0,23.0,-106.60638889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1014101,10141,ABR,Aberdeen Regional,"Aberdeen, SD",6701,67,United States,US,South Dakota,SD,46.0,3014101,30141,"Aberdeen, SD",6701,67,45.0,N,26.0,59.0,45.44972222,98.0,W,25.0,18.0,-98.42166667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1014601,10146,ABY,Southwest Georgia Regional,"Albany, GA",3401,34,United States,US,Georgia,GA,13.0,3014601,30146,"Albany, GA",3401,34,31.0,N,31.0,56.0,31.53222222,84.0,W,11.0,46.0,-84.19611111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1015401,10154,ACK,Nantucket Memorial,"Nantucket, MA",1301,13,United States,US,Massachusetts,MA,25.0,3015401,30154,"Nantucket, MA",1301,13,41.0,N,15.0,24.0,41.25666667,70.0,W,3.0,35.0,-70.05972222,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1015501,10155,ACT,Waco Regional,"Waco, TX",7401,74,United States,US,Texas,TX,48.0,3015501,30155,"Waco, TX",7401,74,31.0,N,36.0,41.0,31.61138889,97.0,W,13.0,43.0,-97.22861111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1015701,10157,ACV,Arcata,"Arcata/Eureka, CA",9101,91,United States,US,California,CA,6.0,3015701,30157,"Eureka/Arcata, CA",9101,91,40.0,N,58.0,45.0,40.97916667,124.0,W,6.0,27.0,-124.1075,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1015801,10158,ACY,Nafec Atlantic City,"Atlantic City, NJ",2101,21,United States,US,New Jersey,NJ,34.0,3015801,30158,"Atlantic City, NJ",2101,21,39.0,N,27.0,22.0,39.45611111,74.0,W,34.0,41.0,-74.57805556,-500.0,1/1/1950 12:00:00 AM,5/31/1976 12:00:00 AM,0,0
1016501,10165,ADK,Adak NS,"Adak Island, AK",101,1,United States,US,Alaska,AK,2.0,3016501,30165,"Adak Island, AK",101,1,51.0,N,52.0,58.0,51.88277778,176.0,W,38.0,41.0,-176.64472222,-1000.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1017001,10170,ADQ,Kodiak Airport,"Kodiak, AK",101,1,United States,US,Alaska,AK,2.0,3007001,30070,"Kodiak, AK",101,1,57.0,N,45.0,0.0,57.75,152.0,W,29.0,38.0,-152.49388889,-900.0,1/1/1950 12:00:00 AM,8/31/2017 12:00:00 AM,0,0
1018501,10185,AEX,England AFB,"Alexandria, LA",7201,72,United States,US,Louisiana,LA,22.0,3018501,30185,"Alexandria, LA",7201,72,31.0,N,19.0,27.0,31.32416667,92.0,W,32.0,49.0,-92.54694444,-600.0,1/1/1950 12:00:00 AM,12/31/2002 12:00:00 AM,0,0
1020801,10208,AGS,Bush Field,"Augusta, GA",3401,34,United States,US,Georgia,GA,13.0,3020801,30208,"Augusta, GA",3401,34,33.0,N,22.0,9.0,33.36916667,81.0,W,57.0,52.0,-81.96444444,-500.0,1/1/1950 12:00:00 AM,6/30/2000 12:00:00 AM,0,0
1024501,10245,AKN,King Salmon Airport,"King Salmon, AK",101,1,United States,US,Alaska,AK,2.0,3024501,30245,"King Salmon, AK",101,1,58.0,N,40.0,40.0,58.67777778,156.0,W,39.0,6.0,-156.65166667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1025701,10257,ALB,Albany International,"Albany, NY",2201,22,United States,US,New York,NY,36.0,3025701,30257,"Albany, NY",2201,22,42.0,N,44.0,45.0,42.74583333,73.0,W,48.0,19.0,-73.80527778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1026801,10268,ALO,Waterloo Regional,"Waterloo, IA",6101,61,United States,US,Iowa,IA,19.0,3026801,30268,"Waterloo, IA",6101,61,42.0,N,33.0,22.0,42.55611111,92.0,W,23.0,59.0,-92.39972222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1027201,10272,ALS,Alamosa Municipal,"Alamosa, CO",8201,82,United States,US,Colorado,CO,8.0,3027201,30272,"Alamosa, CO",8201,82,37.0,N,26.0,12.0,37.43666667,105.0,W,52.0,0.0,-105.86666667,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1027501,10275,ALW,Walla Walla Regional,"Walla Walla, WA",9301,93,United States,US,Washington,WA,53.0,3027501,30275,"Walla Walla, WA",9301,93,46.0,N,5.0,41.0,46.09472222,118.0,W,17.0,28.0,-118.29111111,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1027901,10279,AMA,Amarillo International,"Amarillo, TX",7401,74,United States,US,Texas,TX,48.0,3027901,30279,"Amarillo, TX",7401,74,35.0,N,13.0,38.0,35.22722222,101.0,W,43.0,19.0,-101.72194444,-600.0,1/1/1950 12:00:00 AM,1/31/2003 12:00:00 AM,0,0
1029901,10299,ANC,Anchorage International,"Anchorage, AK",101,1,United States,US,Alaska,AK,2.0,3029901,30299,"Anchorage, AK",101,1,61.0,N,10.0,9.0,61.16916667,149.0,W,59.0,7.0,-149.98527778,-900.0,1/1/1950 12:00:00 AM,12/31/1999 12:00:00 AM,0,0
1033301,10333,APN,Phelps/Collins,"Alpena, MI",4301,43,United States,US,Michigan,MI,26.0,3033301,30333,"Alpena, MI",4301,43,45.0,N,4.0,54.0,45.08166667,83.0,W,33.0,21.0,-83.55583333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1036101,10361,ART,Watertown International,"Watertown, NY",2201,22,United States,US,New York,NY,36.0,3036101,30361,"Watertown, NY",2201,22,43.0,N,59.0,27.0,43.99083333,76.0,W,1.0,17.0,-76.02138889,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1037201,10372,ASE,Aspen Pitkin County Sardy Field,"Aspen, CO",8201,82,United States,US,Colorado,CO,8.0,3037201,30372,"Aspen, CO",8201,82,39.0,N,13.0,27.0,39.22416667,106.0,W,52.0,8.0,-106.86888889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1039701,10397,ATL,Atlanta Municipal,"Atlanta, GA",3401,34,United States,US,Georgia,GA,13.0,3039701,30397,"Atlanta, GA (Metropolitan Area)",3401,34,33.0,N,38.0,27.0,33.64083333,84.0,W,25.0,38.0,-84.42722222,-500.0,1/1/1950 12:00:00 AM,6/30/1971 12:00:00 AM,0,0
1040801,10408,ATW,Outagamie County Regional,"Appleton, WI",4501,45,United States,US,Wisconsin,WI,55.0,3040801,30408,"Appleton, WI",4501,45,44.0,N,15.0,28.0,44.25777778,88.0,W,31.0,12.0,-88.52,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1040901,10409,ATY,Watertown Municipal,"Watertown, SD",6701,67,United States,US,South Dakota,SD,46.0,3040901,30409,"Watertown, SD",6701,67,44.0,N,54.0,32.0,44.90888889,97.0,W,9.0,15.0,-97.15416667,-600.0,1/1/1950 12:00:00 AM,12/31/2005 12:00:00 AM,0,0
1042301,10423,BSM,Austin - Bergstrom International,"Austin, TX",7401,74,United States,US,Texas,TX,48.0,3042301,30423,"Austin, TX",7401,74,30.0,N,11.0,40.0,30.19444444,97.0,W,40.0,12.0,-97.67,-600.0,6/1/1997 12:00:00 AM,5/31/1999 12:00:00 AM,0,0
1043101,10431,AVL,Asheville Regional,"Asheville, NC",3601,36,United States,US,North Carolina,NC,37.0,3043101,30431,"Asheville, NC",3601,36,35.0,N,26.0,6.0,35.435,82.0,W,32.0,28.0,-82.54111111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1043401,10434,AVP,Wilkes Barre Scranton International,"Scranton/Wilkes-Barre, PA",2301,23,United States,US,Pennsylvania,PA,42.0,3043401,30434,"Scranton/Wilkes-Barre, PA",2301,23,41.0,N,20.0,21.0,41.33916667,75.0,W,43.0,33.0,-75.72583333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1046601,10466,DQF,Williams Gateway,"Phoenix, AZ",8101,81,United States,US,Arizona,AZ,4.0,3046601,30466,"Phoenix, AZ",8101,81,33.0,N,18.0,28.0,33.30777778,111.0,W,39.0,20.0,-111.65555556,-700.0,1/1/1994 12:00:00 AM,12/31/2007 12:00:00 AM,0,0
1046901,10469,AZO,Kalamazoo/Battle Creek International,"Kalamazoo, MI",4301,43,United States,US,Michigan,MI,26.0,3046901,30469,"Kalamazoo, MI",4301,43,42.0,N,14.0,11.0,42.23638889,85.0,W,33.0,13.0,-85.55361111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1052901,10529,BDL,Bradley International,"Hartford, CT",1101,11,United States,US,Connecticut,CT,9.0,3052901,30529,"Hartford, CT",1101,11,41.0,N,56.0,19.0,41.93861111,72.0,W,41.0,0.0,-72.68333333,-500.0,1/1/1950 12:00:00 AM,11/30/1979 12:00:00 AM,0,0
1055101,10551,BET,Bethel Airport,"Bethel, AK",101,1,United States,US,Alaska,AK,2.0,3011301,30113,"Bethel, AK",101,1,60.0,N,47.0,4.0,60.78444444,161.0,W,49.0,53.0,-161.83138889,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1055801,10558,BFF,William B. Heilig Field,"Scottsbluff, NE",6501,65,United States,US,Nebraska,NE,31.0,3055801,30558,"Scottsbluff, NE",6501,65,41.0,N,52.0,31.0,41.87527778,103.0,W,36.0,4.0,-103.60111111,-700.0,1/1/1950 12:00:00 AM,9/30/2004 12:00:00 AM,0,0
1056101,10561,BFL,Meadows Field,"Bakersfield, CA",9101,91,United States,US,California,CA,6.0,3056101,30561,"Bakersfield, CA",9101,91,35.0,N,25.0,48.0,35.43,119.0,W,3.0,8.0,-119.05222222,-800.0,1/1/1950 12:00:00 AM,11/30/1995 12:00:00 AM,0,0
1056201,10562,BFM,Mobile Aerospace,"Mobile, AL",5101,51,United States,US,Alabama,AL,1.0,3056201,30562,"Mobile, AL",5101,51,30.0,N,37.0,35.0,30.62638889,88.0,W,4.0,5.0,-88.06805556,-600.0,6/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1057701,10577,BGM,Greater Binghamton/Edwin A. Link Field,"Binghamton, NY",2201,22,United States,US,New York,NY,36.0,3057701,30577,"Binghamton, NY",2201,22,42.0,N,12.0,5.0,42.20138889,75.0,W,58.0,9.0,-75.96916667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1058101,10581,BGR,Bangor International,"Bangor, ME",1201,12,United States,US,Maine,ME,23.0,3058101,30581,"Bangor, ME",1201,12,44.0,N,48.0,28.0,44.80777778,68.0,W,49.0,40.0,-68.82777778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1059001,10590,BHC,Laughlin Bullhead International,"Bullhead City, AZ",8101,81,United States,US,Arizona,AZ,4.0,3059001,30590,"Bullhead City, AZ",8101,81,35.0,N,9.0,48.0,35.16333333,114.0,W,33.0,52.0,-114.56444444,-700.0,3/1/1978 12:00:00 AM,11/30/1994 12:00:00 AM,0,0
1059901,10599,BHM,Birmingham Airport,"Birmingham, AL",5101,51,United States,US,Alabama,AL,1.0,3059901,30599,"Birmingham, AL",5101,51,33.0,N,33.0,47.0,33.56305556,86.0,W,45.0,20.0,-86.75555556,-600.0,1/1/1950 12:00:00 AM,9/30/1993 12:00:00 AM,0,0
1061701,10617,BIH,Eastern Sierra Regional,"Bishop, CA",9101,91,United States,US,California,CA,6.0,3061701,30617,"Bishop, CA",9101,91,37.0,N,22.0,24.0,37.37333333,118.0,W,21.0,54.0,-118.365,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1062001,10620,BIL,Billings Logan International,"Billings, MT",8401,84,United States,US,Montana,MT,30.0,3062001,30620,"Billings, MT",8401,84,45.0,N,48.0,25.0,45.80694444,108.0,W,32.0,34.0,-108.54277778,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1062701,10627,BIS,Bismarck Municipal,"Bismarck/Mandan, ND",6601,66,United States,US,North Dakota,ND,38.0,3062701,30627,"Bismarck/Mandan, ND",6601,66,46.0,N,46.0,44.0,46.77888889,100.0,W,45.0,9.0,-100.7525,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1063101,10631,BJI,Bemidji Municipal,"Bemidji, MN",6301,63,United States,US,Minnesota,MN,27.0,3063101,30631,"Bemidji, MN",6301,63,47.0,N,30.0,35.0,47.50972222,94.0,W,56.0,5.0,-94.93472222,-600.0,1/1/1950 12:00:00 AM,11/30/1981 12:00:00 AM,0,0
1064301,10643,BKG,Branson Airport,"Branson, MO",6401,64,United States,US,Missouri,MO,29.0,3064301,30643,"Branson, MO",6401,64,36.0,N,31.0,55.0,36.53194444,93.0,W,12.0,2.0,-93.20055556,-600.0,5/1/2009 12:00:00 AM,,0,1
1066601,10666,BLI,Bellingham International,"Bellingham, WA",9301,93,United States,US,Washington,WA,53.0,3066601,30666,"Bellingham, WA",9301,93,48.0,N,47.0,40.0,48.79444444,122.0,W,32.0,5.0,-122.53472222,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1067601,10676,BLV,Scott AFB,"Belleville, IL",4101,41,United States,US,Illinois,IL,17.0,3067601,30676,"Belleville, IL",4101,41,38.0,N,32.0,34.0,38.54277778,89.0,W,51.0,4.0,-89.85111111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1068501,10685,BMI,Central Illinois Regional,"Bloomington/Normal, IL",4101,41,United States,US,Illinois,IL,17.0,3068501,30685,"Bloomington/Normal, IL",4101,41,40.0,N,28.0,55.0,40.48194444,88.0,W,55.0,39.0,-88.9275,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1069301,10693,BNA,Nashville International,"Nashville, TN",5401,54,United States,US,Tennessee,TN,47.0,3069301,30693,"Nashville, TN",5401,54,36.0,N,7.0,36.0,36.12666667,86.0,W,40.0,55.0,-86.68194444,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1071301,10713,BOI,Boise Air Terminal,"Boise, ID",8301,83,United States,US,Idaho,ID,16.0,3071301,30713,"Boise, ID",8301,83,43.0,N,33.0,55.0,43.56527778,116.0,W,13.0,30.0,-116.225,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1072101,10721,BOS,Logan International,"Boston, MA",1301,13,United States,US,Massachusetts,MA,25.0,3072101,30721,"Boston, MA (Metropolitan Area)",1301,13,42.0,N,21.0,49.0,42.36361111,71.0,W,0.0,22.0,-71.00611111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1072801,10728,BPT,Jefferson County,"Beaumont/Port Arthur, TX",7401,74,United States,US,Texas,TX,48.0,3072801,30728,"Beaumont/Port Arthur, TX",7401,74,29.0,N,57.0,3.0,29.95083333,94.0,W,1.0,12.0,-94.02,-600.0,1/1/1950 12:00:00 AM,6/30/1999 12:00:00 AM,0,0
1073101,10731,BQK,Glynco Jetport,"Brunswick, GA",3401,34,United States,US,Georgia,GA,13.0,3073101,30731,"Brunswick, GA",3401,34,31.0,N,15.0,32.0,31.25888889,81.0,W,27.0,59.0,-81.46638889,-500.0,7/1/1974 12:00:00 AM,12/31/2002 12:00:00 AM,0,0
1073201,10732,BQN,Ramey AFB,"Aguadilla, Puerto Rico",26801,268,Puerto Rico,PR,,,,3073201,30732,"Aguadilla, Puerto Rico",26801,268,18.0,N,29.0,45.0,18.49583333,67.0,W,7.0,48.0,-67.13,-400.0,1/1/1950 12:00:00 AM,12/31/1989 12:00:00 AM,0,0
1073901,10739,BRD,Brainerd/Crow Wing County,"Brainerd, MN",6301,63,United States,US,Minnesota,MN,27.0,3073901,30739,"Brainerd, MN",6301,63,46.0,N,23.0,50.0,46.39722222,94.0,W,8.0,15.0,-94.1375,-600.0,1/1/1950 12:00:00 AM,7/31/2002 12:00:00 AM,0,0
1074701,10747,BRO,Brownsville South Padre Island International,"Brownsville, TX",7401,74,United States,US,Texas,TX,48.0,3074701,30747,"Brownsville, TX",7401,74,25.0,N,54.0,23.0,25.90638889,97.0,W,25.0,32.0,-97.42555556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1075401,10754,BRW,Wiley Post/Will Rogers Memorial,"Barrow, AK",101,1,United States,US,Alaska,AK,2.0,3010701,30107,"Barrow, AK",101,1,71.0,N,17.0,8.0,71.28555556,156.0,W,45.0,58.0,-156.76611111,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1077901,10779,BTM,Bert Mooney,"Butte, MT",8401,84,United States,US,Montana,MT,30.0,3077901,30779,"Butte, MT",8401,84,45.0,N,57.0,4.0,45.95111111,112.0,W,29.0,38.0,-112.49388889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1078101,10781,BTR,Baton Rouge Metropolitan/Ryan Field,"Baton Rouge, LA",7201,72,United States,US,Louisiana,LA,22.0,3078101,30781,"Baton Rouge, LA",7201,72,30.0,N,31.0,54.0,30.53166667,91.0,W,9.0,2.0,-91.15055556,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1078501,10785,BTV,Burlington International,"Burlington, VT",1601,16,United States,US,Vermont,VT,50.0,3078501,30785,"Burlington, VT",1601,16,44.0,N,28.0,22.0,44.47277778,73.0,W,9.0,11.0,-73.15305556,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1079201,10792,BUF,Greater Buffalo International,"Buffalo, NY",2201,22,United States,US,New York,NY,36.0,3079201,30792,"Buffalo, NY",2201,22,42.0,N,56.0,28.0,42.94111111,78.0,W,44.0,11.0,-78.73638889,-500.0,1/1/1950 12:00:00 AM,8/31/1983 12:00:00 AM,0,0
1080001,10800,BUR,Hollywood-Burbank Midpoint,"Burbank, CA",9101,91,United States,US,California,CA,6.0,3257501,32575,"Los Angeles, CA (Metropolitan Area)",9101,91,34.0,N,12.0,0.0,34.2,118.0,W,21.0,28.0,-118.35777778,-800.0,1/1/1950 12:00:00 AM,11/30/2002 12:00:00 AM,0,0
1082101,10821,BAL,Friendship International,"Baltimore, MD",3501,35,United States,US,Maryland,MD,24.0,3085201,30852,"Washington, DC (Metropolitan Area)",3201,32,39.0,N,10.0,32.0,39.17555556,76.0,W,40.0,17.0,-76.67138889,-500.0,7/1/1950 12:00:00 AM,3/31/1981 12:00:00 AM,0,0
1084901,10849,BZN,Gallatin Field,"Bozeman, MT",8401,84,United States,US,Montana,MT,30.0,3084901,30849,"Bozeman, MT",8401,84,45.0,N,46.0,49.0,45.78027778,111.0,W,9.0,34.0,-111.15944444,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1086801,10868,CAE,Columbia Metropolitan,"Columbia, SC",3701,37,United States,US,South Carolina,SC,45.0,3086801,30868,"Columbia, SC",3701,37,33.0,N,56.0,11.0,33.93638889,81.0,W,6.0,57.0,-81.11583333,-500.0,1/1/1950 12:00:00 AM,8/31/1992 12:00:00 AM,0,0
1087401,10874,CAK,Akron-Canton Regional,"Akron, OH",4401,44,United States,US,Ohio,OH,39.0,3064701,30647,"Cleveland, OH (Metropolitan Area)",4401,44,40.0,N,54.0,50.0,40.91388889,81.0,W,26.0,30.0,-81.44166667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1091701,10917,CDB,Cold Bay Airport,"Cold Bay, AK",101,1,United States,US,Alaska,AK,2.0,3008201,30082,"Cold Bay, AK",101,1,55.0,N,11.0,59.0,55.19972222,162.0,W,43.0,11.0,-162.71972222,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1091801,10918,CDC,Cedar City Regional,"Cedar City, UT",8701,87,United States,US,Utah,UT,49.0,3091801,30918,"Cedar City, UT",8701,87,37.0,N,42.0,9.0,37.7025,113.0,W,5.0,46.0,-113.09611111,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1092601,10926,CDV,Cordova Mile 13,"Cordova, AK",101,1,United States,US,Alaska,AK,2.0,3091301,30913,"Cordova, AK",101,1,60.0,N,29.0,35.0,60.49305556,145.0,W,28.0,12.0,-145.47,-900.0,1/1/1950 12:00:00 AM,8/31/1974 12:00:00 AM,0,0
1096701,10967,CGI,Cape Girardeau Regional,"Cape Girardeau, MO",6401,64,United States,US,Missouri,MO,29.0,3096701,30967,"Cape Girardeau, MO",6401,64,37.0,N,13.0,25.0,37.22361111,89.0,W,34.0,18.0,-89.57166667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1098001,10980,CHA,Lovell Field,"Chattanooga, TN",5401,54,United States,US,Tennessee,TN,47.0,3098001,30980,"Chattanooga, TN",5401,54,35.0,N,2.0,11.0,35.03638889,85.0,W,12.0,13.0,-85.20361111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1099001,10990,CHO,Charlottesville Albemarle,"Charlottesville, VA",3801,38,United States,US,Virginia,VA,51.0,3099001,30990,"Charlottesville, VA",3801,38,38.0,N,8.0,29.0,38.14138889,78.0,W,27.0,11.0,-78.45305556,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1099401,10994,CHS,Charleston International,"Charleston, SC",3701,37,United States,US,South Carolina,SC,45.0,3099401,30994,"Charleston, SC",3701,37,32.0,N,53.0,57.0,32.89916667,80.0,W,2.0,20.0,-80.03888889,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1100301,11003,CID,Cedar Rapids Municipal,"Cedar Rapids/Iowa City, IA",6101,61,United States,US,Iowa,IA,19.0,3100301,31003,"Cedar Rapids/Iowa City, IA",6101,61,41.0,N,53.0,4.0,41.88444444,91.0,W,42.0,22.0,-91.70611111,-600.0,1/1/1950 12:00:00 AM,12/31/1997 12:00:00 AM,0,0
1101301,11013,INR,Kincheloe AFB,"Sault Ste. Marie, MI",4301,43,United States,US,Michigan,MI,26.0,3101301,31013,"Sault Ste. Marie, MI",4301,43,46.0,N,14.0,32.0,46.24222222,84.0,W,27.0,58.0,-84.46611111,-500.0,1/1/1950 12:00:00 AM,9/30/1977 12:00:00 AM,0,0
1102701,11027,CKB,Benedum,"Clarksburg/Fairmont, WV",3901,39,United States,US,West Virginia,WV,54.0,3102701,31027,"Clarksburg/Fairmont, WV",3901,39,39.0,N,17.0,44.0,39.29555556,80.0,W,13.0,46.0,-80.22944444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1104201,11042,CLE,Cleveland-Hopkins International,"Cleveland, OH",4401,44,United States,US,Ohio,OH,39.0,3064701,30647,"Cleveland, OH (Metropolitan Area)",4401,44,41.0,N,24.0,39.0,41.41083333,81.0,W,50.0,58.0,-81.84944444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1104901,11049,CLL,Easterwood Field,"College Station/Bryan, TX",7401,74,United States,US,Texas,TX,48.0,3104901,31049,"College Station/Bryan, TX",7401,74,30.0,N,35.0,22.0,30.58944444,96.0,W,21.0,52.0,-96.36444444,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1105701,11057,CLT,Douglas Municipal,"Charlotte, NC",3601,36,United States,US,North Carolina,NC,37.0,3105701,31057,"Charlotte, NC",3601,36,35.0,N,13.0,9.0,35.21916667,80.0,W,56.0,9.0,-80.93583333,-500.0,1/1/1950 12:00:00 AM,12/31/1981 12:00:00 AM,0,0
1106601,11066,CMH,Port Columbus International,"Columbus, OH",4401,44,United States,US,Ohio,OH,39.0,3106601,31066,"Columbus, OH",4401,44,39.0,N,59.0,28.0,39.99111111,82.0,W,52.0,42.0,-82.87833333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1106701,11067,CMI,University of Illinois/Willard,"Champaign/Urbana, IL",4101,41,United States,US,Illinois,IL,17.0,3106701,31067,"Champaign/Urbana, IL",4101,41,40.0,N,2.0,23.0,40.03972222,88.0,W,16.0,47.0,-88.27972222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1107601,11076,CMX,Houghton County Memorial,"Hancock/Houghton, MI",4301,43,United States,US,Michigan,MI,26.0,3107601,31076,"Hancock/Houghton, MI",4301,43,47.0,N,10.0,4.0,47.16777778,88.0,W,29.0,11.0,-88.48638889,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1109201,11092,CNY,Canyonlands Field,"Moab, UT",8701,87,United States,US,Utah,UT,49.0,3109201,31092,"Moab, UT",8701,87,38.0,N,45.0,34.0,38.75944444,109.0,W,44.0,46.0,-109.74611111,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1109701,11097,COD,Yellowstone Regional,"Cody, WY",8801,88,United States,US,Wyoming,WY,56.0,3109701,31097,"Cody, WY",8801,88,44.0,N,30.0,57.0,44.51583333,109.0,W,1.0,39.0,-109.0275,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
1110901,11109,COS,Peterson Field,"Colorado Springs, CO",8201,82,United States,US,Colorado,CO,8.0,3018901,30189,"Colorado Springs, CO",8201,82,38.0,N,48.0,32.0,38.80888889,104.0,W,42.0,33.0,-104.70916667,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
